date,01-unknown,01-unknown-cumulative,02-export-tenths-watt,02-export-tenths-watt-cumulative,03-unknown,03-unknown-cumulative,04-unknown,04-unknown-cumulative,09-unknown,09-unknown-cumulative,10-also-export-tenths-watt,10-also-export-tenths-watt-cumulative,13-unknown,14-unknown,21-unknown,21-unknown-cumulative,22-unknown,22-unknown-cumulative,23-unknown,23-unknown-cumulative,24-unknown,24-unknown-cumulative,29-unknown,29-unknown-cumulative,30-unknown,30-unknown-cumulative,31-unknown,32-unknown,33-unknown,36864-unknown,41-unknown,41-unknown-cumulative,42-unknown,42-unknown-cumulative,43-unknown,43-unknown-cumulative,44-unknown,44-unknown-cumulative,49-unknown,49-unknown-cumulative,50-unknown,50-unknown-cumulative,51-unknown,52-unknown,53-unknown,61-unknown,61-unknown-cumulative,62-unknown,62-unknown-cumulative,63-unknown,63-unknown-cumulative,64-unknown,64-unknown-cumulative,69-unknown,69-unknown-cumulative,70-unknown,70-unknown-cumulative,71-unknown,72-unknown,73-unknown,uptime-millis
2023-06-04 12:03:00.829210,0,63068269680,1613,53636554800,0,25739012160,104,13824408240,0,75456522720,1616,58417336800,998,49990,0,30291607080,633,20816314920,1020,14020729920,0,1214175600,0,33096928320,1201,22126987440,750,234453,527,0,0,24967798560,521,23215638960,0,8867154960,586,7048631160,0,30006357480,784,23888511360,623,240915,664,0,22961513880,459,24757252560,0,5568478920,538,8278952040,0,28122523920,707,25362106920,861,237538,649,2253000780
2023-06-04 12:04:00.819910,0,63068270400,1251,53636561640,141,25739012520,0,13824408960,0,75456523440,1259,58417343640,994,49996,0,30291607080,502,20816321040,1101,14020736040,0,1214175600,0,33096928320,1210,22126996440,742,234345,415,0,0,24967800360,422,23215641120,0,8867154960,481,7048634400,0,30006359280,639,23888514960,610,240639,659,0,22961515680,327,24757254360,0,5568478920,479,8278955280,0,28122525720,580,25362110160,853,237411,564,2253060770
2023-06-04 12:05:00.800539,0,63068270760,1178,53636568480,0,25739012520,348,13824410400,0,75456524160,1229,58417350840,959,49988,0,30291607080,537,20816326800,799,14020741440,0,1214175600,0,33096928680,963,22127005440,712,234450,558,0,0,24967802160,407,23215643640,0,8867154960,553,7048637640,0,30006361080,686,23888518560,617,239243,593,0,22961517480,235,24757255800,0,5568478920,595,8278958880,0,28122527520,639,25362113400,844,237929,367,2253120750
2023-06-04 12:06:00.790185,0,63068278320,646,53636573520,0,25739012520,606,13824412920,0,75456531720,886,58417356240,729,49975,0,30291609600,366,20816329320,776,14020746120,0,1214175600,0,33096931200,858,22127009760,683,234523,427,0,0,24967804680,188,23215645080,0,8867154960,709,7048641600,0,30006363600,733,23888521800,622,240765,257,0,22961520000,92,24757256880,0,5568478920,673,8278962480,0,28122530400,680,25362117000,864,237466,135,2253180740
2023-06-04 12:07:00.780008,0,63068279040,951,53636577840,0,25739012520,219,13824417240,0,75456532800,976,58417362360,975,49978,0,30291609600,419,20816334720,969,14020750800,0,1214175600,0,33096931200,1056,22127018400,718,234406,397,0,0,24967806480,319,23215646520,0,8867154960,614,7048645920,0,30006365760,692,23888526120,594,240641,461,0,22961522160,213,24757257960,0,5568478920,573,8278966800,0,28122532560,612,25362120600,840,237427,348,2253240730
2023-06-04 12:08:00.763426,0,63068280120,383,53636582520,210,25739013240,0,13824417960,0,75456534240,436,58417367040,877,49992,0,30291609960,2,20816340480,1044,14020756920,0,1214175600,0,33096931920,1044,22127027400,731,234410,2,0,0,24967808280,256,23215647960,0,8867154960,389,7048649160,0,30006367560,466,23888529000,570,239600,550,0,22961523960,124,24757258680,0,5568478920,445,8278970040,0,28122534360,462,25362123480,839,238365,270,2253300710
2023-06-04 12:09:00.750862,0,63068280480,118,53636583600,604,25739014320,0,13824418680,0,75456534600,615,58417368840,193,50041,106,30291610680,0,20816340480,1244,14020763040,0,1214175600,1249,33096937680,0,22127027760,776,234116,85,0,0,24967808280,188,23215648680,0,8867154960,327,7048652040,0,30006367560,377,23888531880,587,240799,497,0,22961523960,37,24757259040,0,5568478920,313,8278972920,0,28122535080,316,25362126000,821,237565,118,2253360701
2023-06-04 12:10:00.740516,0,63068280480,127,53636583960,511,25739017200,0,13824418680,0,75456536040,527,58417370640,242,50024,150,30291611400,0,20816340480,1209,14020770240,0,1214175600,1218,33096943800,0,22127029200,772,234382,123,0,0,24967808280,174,23215649400,0,8867154960,361,7048654200,0,30006367560,401,23888534400,587,240848,435,0,22961524320,103,24757259400,0,5568478920,337,8278974720,0,28122536160,352,25362127080,824,237502,292,2253420691
2023-06-04 12:11:00.728999,0,63068280840,589,53636585040,58,25739020080,0,13824418680,0,75456536400,592,58417373520,995,50006,0,30291611760,52,20816340480,901,14020777080,0,1214175600,0,33096949560,903,22127029920,708,234313,58,0,0,24967808280,498,23215650480,0,8867154960,394,7048656000,0,30006367920,635,23888536560,595,239494,784,0,22961524320,39,24757259760,0,5568478920,449,8278976880,0,28122536160,451,25362128880,849,238018,87,2253480681
2023-06-04 12:12:00.709995,0,63068293440,257,53636595120,0,25739020080,530,13824420120,0,75456549000,589,58417383960,435,49982,86,30291616800,0,20816343360,735,14020781760,0,1214175600,740,33096955680,0,22127034240,684,234224,116,0,0,24967811880,326,23215655160,0,8867154960,645,7048658880,0,30006371520,723,23888541960,598,240912,451,0,22961528640,16,24757263000,0,5568478920,620,8278980120,0,28122540840,620,25362133200,845,237563,26,2253540660
2023-06-04 12:13:00.700918,0,63068293440,15,53636596200,0,25739020080,227,13824421200,0,75456549360,227,58417385760,67,49985,238,30291617880,0,20816343360,949,14020787160,0,1214175600,979,33096961080,0,22127034240,719,234212,243,0,0,24967811880,303,23215657320,0,8867154960,587,7048662120,0,30006371520,661,23888545560,611,241045,459,50,22961528640,0,24757263000,0,5568478920,588,8278983360,591,28122542640,0,25362134640,839,237425,85,2253600651
2023-06-04 12:14:00.689433,71,63068293800,0,53636596560,140,25739020080,0,13824423000,157,75456550440,0,58417386840,451,49996,24,30291618600,0,20816343720,1078,14020792920,0,1214175600,1079,33096965760,0,22127035320,787,234412,22,0,0,24967811880,163,23215658760,0,8867154960,476,7048666080,0,30006371880,503,23888549520,583,241091,324,210,22961529360,0,24757263000,0,5568478920,462,8278986960,507,28122546240,0,25362135000,872,237499,414,2253660640
2023-06-04 12:15:00.670710,0,63068294160,8,53636596920,0,25739020080,551,13824425880,0,75456551520,551,58417388280,14,49978,0,30291618960,98,20816344080,867,14020798320,0,1214175600,0,33096967920,873,22127038560,760,234517,112,0,0,24967812240,124,23215659840,0,8867154960,710,7048670040,0,30006371880,721,23888553480,620,241025,173,214,22961530440,0,24757263000,0,5568478920,708,8278990920,739,28122550560,0,25362135000,870,237627,290,2253720621
2023-06-04 12:16:00.658879,0,63068294880,47,53636604120,26,25739020440,0,13824427680,0,75456552960,54,58417396200,872,50003,0,30291619680,96,20816346240,1159,14020804800,0,1214175600,0,33096969720,1163,22127045040,863,234406,83,0,0,24967812240,163,23215663080,0,8867154960,572,7048674000,0,30006371880,595,23888559600,592,240917,274,212,22961531520,0,24757265160,0,5568478920,561,8278995240,599,28122553800,0,25362137520,849,237421,354,2253780610
2023-06-04 12:17:00.650460,0,63068295240,164,53636610960,0,25739020440,395,13824429840,0,75456554040,428,58417403400,384,49972,0,30291619680,474,20816349120,1058,14020810920,0,1214175600,0,33096970080,1159,22127051880,841,234403,409,0,0,24967812240,9,23215666320,0,8867154960,751,7048678320,0,30006372600,751,23888565360,622,240870,11,318,22961532960,0,24757267680,0,5568478920,703,8278999200,771,28122557400,0,25362140040,867,236464,412,2253840600
2023-06-04 12:18:00.640160,17,63068297040,0,53636618880,280,25739020800,0,13824430920,281,75456556200,0,58417411680,61,50000,0,30291620040,385,20816353080,1220,14020817400,0,1214175600,0,33096970440,1279,22127060160,879,234584,301,0,51,24967812600,0,23215668840,0,8867154960,513,7048682280,515,30006374400,0,23888570040,576,240286,100,351,22961535120,0,24757269840,0,5568478920,427,8279002800,553,28122561360,0,25362142200,833,236629,634,2253900590
2023-06-04 12:19:00.619839,0,63068297040,5679,53636622840,208,25739022600,0,13824430920,0,75456556920,5683,58417416360,999,49996,0,30291620040,1511,20816356320,1221,14020824960,0,1214175600,0,33096970440,1943,22127068440,1005,234477,778,0,0,24967812960,2266,23215670640,0,8867154960,532,7048685160,0,30006376560,2328,23888572200,1106,240730,974,0,22961537280,1901,24757270920,0,5568478920,481,8279005320,0,28122564240,1961,25362143280,1156,236828,969,2253960571
2023-06-04 12:20:00.610350,9844,63068297760,0,53636631120,4398,25739023320,0,13824430920,10782,75456558000,0,58417425000,913,49984,0,30291620040,1147,20816361360,1111,14020831800,0,1214175600,0,33096970800,1597,22127077080,998,234752,718,0,10400,24967814040,0,23215673880,3771,8867154960,0,7048688760,11063,30006379800,0,23888575440,4705,239155,940,591,22961539440,0,24757273800,0,5568478920,484,8279008200,764,28122567480,0,25362146160,867,237019,774,2254020560
2023-06-04 12:21:00.600775,0,63068298480,4708,53636640120,0,25739023680,98,13824432000,0,75456559080,4709,58417434000,1000,49989,0,30291620040,1421,20816370720,1117,14020838280,0,1214175600,0,33096970800,1807,22127088240,958,234472,786,0,0,24967818360,1541,23215676400,0,8867155320,574,7048692360,0,30006384840,1644,23888578320,860,240799,937,0,22961541960,1747,24757276680,0,5568478920,641,8279012160,0,28122570720,1861,25362149400,1124,236742,939,2254080550
2023-06-04 12:22:00.580090,0,63068299200,4538,53636649840,332,25739024040,0,13824433440,0,75456560160,4550,58417444080,997,49998,0,30291620400,1342,20816379000,1252,14020844400,0,1214175600,0,33096970800,1835,22127099040,963,234768,731,0,0,24967821600,1484,23215679640,0,8867155320,446,7048695960,0,30006388800,1550,23888581560,819,241006,958,0,22961544480,1712,24757280280,0,5568478920,474,8279015760,0,28122574320,1776,25362153360,1094,236931,964,2254140530
2023-06-04 12:23:00.570045,0,63068299920,76,53636662440,0,25739024760,98,13824433440,0,75456561240,125,58417456680,613,49981,0,30291620400,1769,20816387280,1065,14020851240,0,1214175600,0,33096971160,2065,22127109480,1103,234866,857,0,937,24967824480,0,23215683600,0,8867155320,585,7048698840,1105,30006392040,0,23888585880,693,240636,848,755,22961546280,0,24757284960,0,5568478920,578,8279018640,951,28122576840,0,25362158040,898,236526,794,2254200520
2023-06-04 12:24:00.560009,0,63068301720,4055,53636683320,467,25739026560,0,13824433440,0,75456563040,4082,58417477920,993,49999,0,30291620400,1188,20816399880,1292,14020858800,0,1214175600,0,33096971520,1755,22127124600,942,234632,677,0,0,24967828080,1357,23215690080,0,8867155320,399,7048701720,0,30006396360,1415,23888592720,769,240829,959,0,22961549520,1510,24757291800,0,5568478920,425,8279021520,0,28122580440,1569,25362165240,1045,236741,963,2254260511
2023-06-04 12:25:00.540149,59,63068302800,0,53636695560,27,25739028360,0,13824433440,64,75456564120,0,58417490520,908,49998,0,30291620760,1709,20816409600,1021,14020865640,0,1214175600,0,33096971880,1991,22127136480,1069,235030,858,0,988,24967831320,0,23215693680,0,8867155320,522,7048704240,1117,30006399960,0,23888596320,685,240629,884,780,22961552040,0,24757295760,0,5568478920,472,8279024400,912,28122583320,0,25362169560,915,236895,855,2254320490
2023-06-04 12:26:00.528206,54,63068303160,0,53636705640,0,25739029080,52,13824433440,75,75456565200,0,58417500600,721,49990,0,30291620760,2003,20816420040,974,14020872120,0,1214175600,0,33096971880,2227,22127148720,1160,235142,899,0,1126,24967835280,0,23215696560,0,8867155320,534,7048707120,1246,30006404280,0,23888599200,731,240557,904,931,22961555280,0,24757299000,0,5568478920,492,8279026920,1053,28122586920,0,25362172800,931,236817,884,2254380480
2023-06-04 12:27:00.518879,0,63068303880,27,53636715000,0,25739030160,1,13824433800,0,75456565920,27,58417510320,999,50005,0,30291620760,1981,20816430840,960,14020878240,0,1214175600,0,33096971880,2201,22127160960,1136,235217,900,0,1063,24967839600,0,23215699080,0,8867155320,487,7048710000,1169,30006408600,0,23888602440,693,240464,909,891,22961558520,0,24757302240,0,5568478920,474,8279029800,1009,28122590880,0,25362176400,914,236870,883,2254440470
2023-06-04 12:28:00.509063,0,63068304600,4127,53636727600,172,25739031240,0,13824433800,0,75456567000,4131,58417523280,999,49996,0,30291620760,1534,20816441640,1107,14020884720,0,1214175600,0,33096972240,1892,22127173560,990,235112,811,0,0,24967842840,1191,23215702680,0,8867155320,472,7048712520,0,30006412560,1281,23888606040,737,240785,930,0,22961561760,1403,24757306200,0,5568478920,462,8279032320,0,28122594120,1477,25362180360,1027,237038,950,2254500460
2023-06-04 12:29:00.488267,0,63068305680,72,53636738760,205,25739031960,0,13824433800,0,75456568080,217,58417534080,331,50010,0,30291620760,2276,20816452080,1048,14020891200,0,1214175600,0,33096972600,2505,22127185800,1275,235206,908,0,1173,24967846800,0,23215705920,0,8867155320,422,7048715400,1246,30006416520,0,23888609280,732,240488,941,1031,22961565000,0,24757309800,0,5568478920,420,8279035200,1114,28122597720,0,25362184320,946,236761,926,2254560440
2023-06-04 12:30:00.479732,0,63068307480,240,53636749200,249,25739032680,0,13824433800,0,75456570240,346,58417544880,693,50005,0,30291621120,2521,20816464680,1063,14020897320,0,1214175600,0,33096972600,2736,22127200200,1336,234855,921,0,1234,24967851840,0,23215708440,0,8867155320,363,7048718280,1287,30006421920,0,23888612160,733,240230,959,1047,22961569320,0,24757312680,0,5568478920,451,8279038080,1140,28122602400,0,25362187560,952,237399,918,2254620430
2023-06-04 12:31:00.471165,0,63068308560,117,53636760720,262,25739033760,0,13824433800,0,75456571680,287,58417556400,408,50006,0,30291621120,2531,20816475480,1070,14020903800,0,1214175600,0,33096972960,2748,22127212800,1351,234758,921,0,1277,24967855440,0,23215711680,0,8867155320,355,7048720440,1326,30006425880,0,23888615760,747,240256,964,1136,22961572560,0,24757316280,0,5568478920,454,8279040960,1223,28122606000,0,25362191520,977,237406,929,2254680420
2023-06-04 12:32:00.450506,61,63068310000,0,53636772600,7,25739034120,0,13824434160,62,75456572760,0,58417568640,994,50007,0,30291621120,2688,20816486280,982,14020909560,0,1214175600,0,33096973320,2862,22127225040,1405,234760,939,0,1420,24967859040,0,23215714920,0,8867155320,432,7048723320,1484,30006429480,0,23888619360,797,240235,957,1329,22961575800,0,24757319880,0,5568478920,543,8279044200,1436,28122609600,0,25362195480,1030,237267,926,2254740400
2023-06-04 12:33:00.438952,35,63068311080,0,53636784120,0,25739034120,381,13824435240,383,75456574200,0,58417580160,90,49981,0,30291621480,2606,20816496720,846,14020915320,0,1214175600,0,33096973320,2740,22127237280,1355,234840,951,0,1350,24967862640,0,23215718160,0,8867155320,567,7048726200,1465,30006433440,0,23888622960,791,240077,922,1290,22961579400,0,24757323480,0,5568478920,660,8279048160,1449,28122613200,0,25362199800,1029,237630,890,2254800390
2023-06-04 12:34:00.429421,0,63068312160,3468,53636796360,0,25739034120,546,13824438480,0,75456575640,3511,58417592760,988,49969,0,30291621480,1312,20816507160,860,14020920360,0,1214175600,0,33096973680,1569,22127249160,871,234525,836,0,0,24967865880,1045,23215721400,0,8867155320,648,7048730160,0,30006437040,1230,23888626920,709,240651,850,0,22961582280,1112,24757327440,0,5568478920,758,8279052120,0,28122616800,1345,25362204480,1016,237786,826,2254860380
2023-06-04 12:35:00.410049,0,63068313240,3156,53636807160,391,25739034480,0,13824440280,0,75456577080,3180,58417603920,992,49998,0,30291621480,1209,20816517960,1168,14020926120,0,1214175600,0,33096973680,1681,22127261400,913,234431,719,0,0,24967869840,926,23215724280,0,8867155320,350,7048733400,0,30006441000,990,23888630520,657,240241,935,0,22961585880,1020,24757330680,0,5568478920,426,8279056080,0,28122620400,1106,25362208440,946,237578,923,2254920360
2023-06-04 12:36:00.400687,0,63068316120,942,53636819760,461,25739036280,0,13824440280,0,75456579960,1049,58417616880,898,50002,0,30291621840,4141,20816529480,1084,14020932600,0,1214175600,0,33096974040,4280,22127275080,1955,234951,967,0,1664,24967873800,0,23215727520,0,8867155320,292,7048735560,1690,30006445320,0,23888633760,836,239950,985,1534,22961589480,0,24757334280,0,5568478920,332,8279058600,1570,28122624720,0,25362212040,1042,237535,977,2254980350
2023-06-04 12:37:00.390209,0,63068316840,2858,53636830920,378,25739037720,0,13824440280,0,75456581040,2883,58417628400,991,49993,0,30291621840,1085,20816540280,1171,14020939080,0,1214175600,0,33096974400,1596,22127287680,868,234742,679,0,0,24967877400,821,23215730400,0,8867155320,367,7048738080,0,30006448920,899,23888637360,619,240551,913,0,22961592720,953,24757337520,0,5568478920,426,8279061480,0,28122627960,1044,25362216000,927,237510,913,2255040340
2023-06-04 12:38:00.379310,0,63068318280,145,53636840640,363,25739039520,0,13824440280,0,75456582840,391,58417638120,370,50008,0,30291621840,3282,20816550000,1106,14020945920,0,1214175600,0,33096974760,3464,22127300280,1619,235152,948,0,1593,24967881000,0,23215732920,0,8867155320,363,7048740240,1634,30006452880,0,23888639880,844,240315,975,1545,22961596320,0,24757340400,0,5568478920,380,8279064000,1591,28122631560,0,25362219240,1055,237257,971,2255100331
2023-06-04 12:39:00.360426,4543,63068324760,0,53636851080,382,25739040600,0,13824440280,4559,75456589320,0,58417648560,996,50000,1298,30291623640,0,20816555760,970,14020952040,0,1214175600,1620,33096976920,0,22127307840,895,234629,801,0,1650,24967883880,0,23215735800,0,8867155320,250,7048742760,1668,30006455760,0,23888643480,842,237980,989,1595,22961599200,0,24757343640,0,5568478920,338,8279066880,1631,28122634440,0,25362223200,1071,238176,978,2255160310
2023-06-04 12:40:00.349495,0,63068331240,275,53636861160,0,25739042040,56,13824440640,0,75456595440,281,58417659000,980,49978,0,30291625440,3515,20816561160,914,14020957800,0,1214175600,0,33096979080,3632,22127315040,1690,234898,968,0,1651,24967887120,0,23215738320,0,8867155320,475,7048744560,1717,30006459000,0,23888646360,865,239455,961,1590,22961601720,0,24757346520,0,5568478920,496,8279069400,1665,28122637320,0,25362226800,1072,237459,955,2255220300
2023-06-04 12:41:00.340940,0,63068332320,226,53636870520,368,25739042760,0,13824440640,0,75456596880,432,58417668360,524,49994,0,30291625440,3887,20816570880,1039,14020963920,0,1214175600,0,33096979440,4024,22127327280,1845,235043,966,0,1848,24967890360,0,23215740840,0,8867155320,340,7048747440,1879,30006462240,0,23888649600,920,239162,984,1813,22961604960,0,24757349400,0,5568478920,331,8279072280,1843,28122640560,0,25362230400,1129,237511,984,2255280290
2023-06-04 12:42:00.321417,0,63068333040,1856,53636880240,691,25739045280,0,13824440640,0,75456597600,1981,58417678440,937,50032,0,30291625440,773,20816579880,1239,14020970760,0,1214175600,0,33096979440,1461,22127338800,846,234507,529,0,0,24967892880,475,23215743000,0,8867155320,209,7048749240,0,30006464760,519,23888652120,521,239744,915,0,22961607480,608,24757352280,0,5568478920,339,8279074440,0,28122643080,696,25362233640,874,237883,874,2255340270
